time,value1,value2,value3,value4
8415,0.063667707,-0.012284215,-0.008527081,0.017830251
8416,-0.006481283,-0.005201539,-0.042008821,-0.01009379
8417,0.01503785,-0.005506535,-0.063290738,-0.016261479
8418,0.038420849,-0.00432044,-0.060749106,-0.038831152
8419,0.006904635,-5.05E-05,-0.03821332,-0.026461886
8420,0.016223945,-0.001033266,-0.026182937,-0.013855402
8421,-0.034778096,-0.00052494,-0.024861289,-0.02832575
8422,-0.003770211,0.000423935,-0.01594864,-0.017684791
8423,0.029779306,-0.006218191,0.012415951,-0.01643092
8424,0.000974165,-0.002998793,0.044169381,-0.018599778
8425,0.005379657,-0.00496432,0.040746652,-0.011449326
8426,0.023509951,-0.003337677,0.0236669,-0.017583126
8427,0.066887103,0.003067231,-0.000393864,-0.019040328
8428,0.070106499,0.003440003,0.018210867,-0.037950054
8429,0.038251404,0.002999454,0.035663392,-0.07173679
8430,0.010293474,0.002287797,-0.00917096,-0.061875265
8431,0.010971243,0.00943825,-0.02421741,-0.057673104
8432,0.003515795,0.00879437,-0.000936079,-0.076481164
8433,-0.032236468,0.008828259,0.013297049,-0.077599481
8434,-0.070191473,0.010353236,0.024344668,-0.0848516
8435,-0.093743913,0.007269392,0.023836343,-0.063468017
8436,-0.095777214,0.011031005,0.009128776,-0.005688298
8437,-0.094930008,0.013640411,0.045592695,-0.005146083
8438,-0.05799165,0.010048241,0.070703998,-0.011754322
8439,-0.054263927,0.005981633,0.033968974,0.024167383
8440,-0.043419641,0.006964397,0.020820275,0.030199518
8441,0.010632358,0.004422767,0.018244756,0.031521164
8442,-0.009022913,-0.000423275,0.018380309,0.042704336
8443,0.007751845,0.002457239,0.02576798,0.032402262
8444,0.062820494,0.001610029,0.010857085,0.026302353
8445,0.034184799,-0.001744922,-0.041534383,0.054700829
8446,-0.002584117,-0.002795462,-0.046549864,0.063477926
8447,-0.011225659,-0.007167066,0.003774409,0.029962299
8448,-0.03579475,-0.00391378,-0.005646566,0.025421252
8449,-0.028169859,-0.008183718,-0.036620565,0.034028906
8450,-0.035455864,-0.01069146,-0.033604495,0.04436487
8451,-0.047825132,-0.01109812,0.00163944,0.045483187
8452,-0.019358875,-0.017977465,0.014788139,0.03629943
8453,-0.032405909,-0.009708696,0.013330937,0.042196013
8454,0.016901713,-0.011809777,0.023700789,0.033554468
8455,0.03435424,-0.008725933,0.016380893,0.044398759
8456,0.022493299,-0.005337093,0.019905288,0.028606763
8457,0.063667707,-0.012453657,0.020718608,-0.017786456
8458,0.062820494,-0.007099289,-0.011644813,-0.021141408
8459,0.055534489,-0.009234259,-0.039196081,-0.026089115
8460,0.024018276,-0.003947668,-0.022353547,-0.046286602
8461,0.017071154,0.002389463,-0.019032484,-0.049946547
8462,0.007921287,-0.001982141,-0.010560384,-0.035747308
8463,-0.008006261,-0.002151583,-0.005917673,-0.038729489
8464,-0.039861359,-0.001439927,-0.038992751,-0.009416022
8465,-0.057144441,0.001101703,-0.025539057,0.008951491
8466,-0.027153207,-0.00262602,0.012992054,-0.023920257
8467,0.004363005,-0.005743753,0.013839263,-0.001520025
8468,0.034523681,-0.001236596,-0.014288108,0.015254733
8469,0.027068233,0.000390047,0.005807713,0.026641235
8470,0.05892333,-0.003371565,0.007027695,0.033791687
8471,0.06417603,-0.007268731,-0.025267949,-0.003180556
8472,0.090439543,-0.00665874,0.008756003,-0.003587217
8473,0.14008604,-0.00137215,-0.007781535,-0.006772727
8474,0.081798002,0.005778302,-0.062307972,-0.019243658
8475,0.041809686,0.00604941,-0.053496987,-0.011347661
8476,0.047740158,0.010387125,-0.034282263,-0.027342986
8477,0.036726426,0.014690951,-0.042483255,-0.032426246
8478,0.008937939,0.013301527,-0.019845806,0.006138754
8479,-0.000720255,0.019943655,-0.000156645,-0.002502788
8480,-0.0198672,0.018486453,-0.016626408,-0.025343571
8481,-0.048841782,0.016724255,0.027157405,0.009053156
8482,-0.060194395,0.01960477,0.061893016,0.002478807
8483,-0.052908391,0.018350899,0.032105111,0.001631596
8484,-0.030711489,0.019808101,0.020955827,0.033113919
8485,-0.042911313,0.014521509,0.036510602,0.023049066
8486,-0.035625309,0.017130917,0.022921355,0.002580472
8487,-0.01207287,0.020756975,0.010382647,0.000242172
8488,-0.000211929,0.011302112,0.014889804,0.009087045
8489,0.004024121,0.015131501,0.002113877,0.001428266
8490,-0.002414675,0.015029836,0.003604967,-0.002502788
8491,-0.004447979,0.016487038,-0.002528833,0.017728586
8492,-0.036980845,0.022620838,-0.012187027,0.013560313
8493,-0.033592004,0.014826505,-0.011034822,0.012882546
8494,-0.044605732,0.012962643,0.006349927,0.049346462
8495,-0.06781929,0.003677222,0.029902365,0.038400512
8496,-0.037828054,-0.001643257,0.009874321,0.024607932
8497,-0.055280577,-0.002727686,0.01011154,0.043585435
8498,-0.0315587,-0.013199202,0.028445164,0.028403433
8499,-0.003770211,-0.014758068,0.020650832,0.020812431
8500,-0.013258963,-0.014893621,0.029665146,0.022879623
8501,0.021984972,-0.01258921,0.037866138,0.012679215
8502,0.044690199,-0.008658156,-0.000800525,-0.011686545
8503,0.028254326,-0.012826429,-0.039602742,-0.013550406
8504,-0.019019991,-0.013809193,-0.032587845,-0.010331009
8505,-0.033253118,-0.009369812,-0.038179431,-0.038560048
8506,-0.011564543,-0.01025091,-0.045838207,-0.034628991
8507,-0.016139477,-0.006929847,-0.031266198,-0.030664049
8508,-0.027153207,-0.00411711,-0.040551618,-0.038221162
8509,-0.011225659,-0.007404285,-0.030113991,-0.023818592
8510,-0.013428405,-0.002897128,0.006654923,-0.004841088
8511,-0.009531239,-0.001033266,0.006790476,-0.00162169
8512,0.031812608,-0.00221936,0.014076483,-0.000842257
8513,0.046723504,0.000220605,0.027394624,0.006884298
8514,0.03774308,-0.006252079,0.002181654,-0.014160398
8515,0.049265135,-0.007980388,0.008993222,-0.023073047
8516,0.070784271,-0.009573143,0.013500379,0.001597708
8517,0.054856721,-0.016384711,-0.00832375,-0.008738254
8518,0.040962476,-0.006726517,-0.023810748,-0.0240897
8519,0.052823417,-0.003473231,-0.046244871,-0.011889875
8520,0.012665663,-0.004998208,-0.028521236,-0.032731242
8521,-0.045961268,-0.001236596,-0.028555125,-0.039339479
8522,-0.034608655,-0.001677145,-0.023946302,-0.034019001
8523,0.002329701,0.004626097,0.003367748,-0.048523236
8524,0.003176911,0.00794716,0.000114462,-0.052454289
8525,-0.019697759,0.00774383,0.016380893,-0.067805737
8526,-0.046639036,0.01048879,0.039492782,-0.044083856
8527,-0.022069948,0.004761651,0.059385274,-0.0386956
8528,0.006226867,0.003033342,0.045829915,-0.058554202
8529,0.004532447,0.009539915,0.044474378,-0.030664049
8530,0.027068233,0.007337169,0.062367454,-0.023649151
8531,0.019951669,0.011810438,0.03657838,-0.00650162
8532,-0.003770211,0.013538746,0.019532515,0.000886052
8533,-0.022917157,0.00455832,0.002046101,-0.014499282
8534,-0.01715613,0.004388878,-0.023302423,-0.009619352
8535,-0.020206084,8.51E-05,-0.025098508,-0.003112779
8536,-0.076799713,-0.003236012,-0.003138825,0.015864724
8537,-0.100691035,0.001372811,-0.003172713,0.006206531
8538,-0.080866322,-0.00391378,-0.016084194,0.018846903
8539,-0.068158172,-0.005845419,0.000453346,0.047211494
8540,-0.061888818,-0.002693797,0.025293542,0.046872612
8541,-0.042572428,-0.009573143,0.026479637,0.06757842
8542,-0.023256041,-0.008759821,0.015770903,0.06212239
8543,0.025543256,-0.015029175,0.014449255,0.079846025
8544,0.089761771,-0.0240096,-0.00747654,0.092418619
8545,0.069937058,-0.02170519,-0.008289861,0.060529634
8546,0.042318013,-0.021027422,0.000182239,0.069510065
8547,0.07264813,-0.017536916,-0.018253051,0.050668113
8548,0.097556107,-0.016181381,-0.021912998,0.041416578
8549,0.086881258,-0.012453657,-0.025539057,0.05727635
8550,0.017410038,-0.00879371,-0.045262106,0.004749329
8551,-0.016308919,-0.009030928,-0.041771602,-0.021344738
8552,-0.012411754,-0.009607031,-0.010933157,0.000953828
8553,-0.011733986,-0.007234843,-0.013813671,-0.013821514
8554,-0.004447979,-0.002998793,-0.016050305,-0.016464809
8555,-0.022408832,-0.004422106,0.004926614,-0.008738254
8556,-0.026475439,-0.007167066,0.004892726,-0.028224085
8557,0.019951669,-0.002185471,0.001910547,-0.008670477
8558,0.052992858,-0.000626605,0.006146597,0.004274892
8559,0.040623594,-0.003812114,0.006892142,-0.015854819
8560,0.056212258,0.003473891,-0.003376043,-0.022801939
8561,0.05892333,0.003270561,-0.008730411,-0.028664634
8562,0.09992829,-0.001609369,-0.007510428,-0.018904774
8563,0.114839189,0.006489959,-0.026149048,-0.017379796
8564,0.045367967,0.002762235,-0.031164531,-0.037001181
8565,0.036218099,-1.66E-05,-0.010458719,-0.038221162
8566,0.035032008,0.008184379,-0.014186443,-0.024157476
8567,0.030626515,0.002253909,-0.017609172,-0.024326919
8568,0.006565751,0.004219436,-0.010153724,-0.009111026
8569,-0.021561621,0.008082714,-0.006019338,-0.011957652
8570,-0.037150286,0.005439419,0.017668653,-0.031240152
8571,-0.018172782,0.008252156,0.024819106,0.002377141
8572,0.013173989,0.010285459,0.011568741,0.010679799
8573,0.01673227,0.015300943,0.005536606,0.0083415
8574,0.03113484,0.015843157,0.00333386,0.023049066
8575,0.009615707,0.009777134,-0.002698275,0.027217338
8576,0.040284708,0.008150491,-0.007442651,0.027352892
8577,0.048248481,0.015910935,-0.008120419,0.020100774
8578,-0.009870123,0.023908596,-0.010187612,0.020981872
8579,-0.025119903,0.026009677,-0.020930234,0.015763059
8580,-0.032405909,0.027026329,-0.036146127,0.025217922
8581,-0.042741872,0.027670208,-0.015779197,0.024879038
8582,-0.056975,0.025535239,0.00418107,0.011798116
8583,-0.06036384,0.018418675,0.016719777,0.022642404
8584,-0.048672341,0.0136743,0.045558807,0.039518829
8585,-0.033422559,0.015029836,0.040407769,0.035824992
8586,-0.047316805,0.011640996,0.029699035,0.039688271
8587,-0.022747716,0.007709941,0.047761552,0.062291831
8588,-0.007328493,0.002491128,0.039628334,0.050363116
8589,-0.010378449,-0.000965489,0.007536022,0.045991514
8590,0.034862563,0.00011894,0.000283904,0.022879623
8591,0.004701889,-0.008725933,-0.005002687,-0.007789379
8592,0.001313049,-0.010115357,-0.008832076,-0.005146083
8593,-0.013597847,-0.006489298,0.017261991,-0.012804862
8594,-0.053925045,-0.011504781,0.021701373,-0.018701443
8595,-0.057652768,-0.012758652,-0.005070463,-0.032731242
8596,-0.057144441,-0.011775889,-0.007002102,-0.03466288
8597,-0.030542048,-0.008556491,0.000283904,-0.021175297
8598,-0.054602813,-0.007200954,-0.005443236,-0.004976641
8599,-0.042233545,-0.006218191,-0.011644813,-0.008467147
8600,-0.026475439,-0.008827598,0.010992638,0.000411614
8601,0.002838027,-0.017333586,0.022277476,0.021727419
8602,0.045706853,-0.016452488,0.003164418,0.005189878
8603,0.056381699,-0.016079715,0.008789892,-0.00077448
8604,0.074681439,-0.016316934,-0.001817177,-0.024462471
8605,0.04384299,-0.010183134,-0.035298917,-0.01348263
8606,0.055195604,-0.010183134,-0.054649193,0.009764813
8607,0.046554063,-0.0140803,-0.043398242,-0.012262648
8608,0.032320935,-0.007065401,-0.059732452,-0.031274039
8609,0.05045123,-0.007336508,-0.081759915,-0.065297991
8610,0.014529524,-0.009302035,-0.031503417,-0.02913907
8611,0.008260171,0.003270561,-0.011407594,-0.011855987
8612,0.024187719,-0.002897128,-0.007815423,-0.020938078
8613,0.005887983,-0.003439342,0.006790476,-0.016092036
8614,-0.034608655,0.001237257,0.000114462,-0.06326469
8615,-0.024611577,-0.007607616,0.011534853,-0.031511258
8616,-0.002245233,-0.000118279,0.034172304,-0.028461304
8617,0.020629438,0.000356159,0.049998187,-0.056114238
8618,0.061464958,0.000220605,0.032477885,-0.04777769
8619,0.071292594,0.007472723,0.016990885,-0.086207137
8620,0.065192685,0.0028639,0.028851826,-0.062959693
8621,0.065531567,0.004456655,0.02556465,-0.051471528
8622,0.066887103,0.00116948,0.026682967,-0.082140528
8623,-0.004109095,0.002762235,0.024649663,-0.059977517
8624,-0.0368114,0.014216514,0.004757172,-0.05523314
8625,-0.05799165,0.012149322,0.00333386,-0.025648566
8626,-0.10560485,0.015572051,0.018278643,0.01278088
8627,-0.08679679,0.010149906,0.018719193,-0.014295951
8628,-0.096116103,0.002389463,0.006282151,-0.009144914
8629,-0.050705645,0.00879437,0.009264329,0.038874947
8630,-0.009022913,0.004998869,0.019295296,0.076524958
8631,-0.029017068,-5.05E-05,0.033494536,0.069408394
8632,0.005549099,-0.007370397,0.034850072,0.06571456
8633,0.04197913,-0.009776473,0.012382062,0.101297379
8634,0.052484531,-0.006489298,-0.022184106,0.097840764
8635,0.050620671,-0.013470309,-0.03967052,0.108854495
8636,0.044690199,-0.015605277,-0.02503073,0.095265247
8637,0.016054504,-0.014520849,-0.037399996,0.059682425
8638,0.035540331,-0.017096367,-0.064171836,0.078863263
8639,0.060109422,-0.014893621,-0.072643936,0.080083244
8640,0.023001624,-0.01574083,-0.039738297,0.084997058
8641,-0.018172782,-0.015029175,0.004486065,0.058225226
8642,-0.024781018,-0.013131425,0.012280397,0.038468286
8643,0.040793035,-0.015266393,0.004858838,0.055615816
8644,0.040284708,-0.009708696,-0.004562138,0.016847488
8645,0.009615707,-0.012758652,0.009806545,-0.000876145
8646,-0.000889697,-0.008488714,0.032715101,0.019897444
8647,0.011479569,-0.001744922,0.029665146,-0.006366066
8648,0.065023243,-0.007472062,-0.002494945,-0.040085025
8649,0.051806767,-0.005438758,-0.005409347,-0.037543394
8650,0.038420849,-0.004150999,0.003028864,-0.046896592
8651,0.029270979,0.000423935,0.007942682,-0.03144348
8652,0.062989935,0.002287797,-0.000427753,-0.024191365
8653,0.070106499,0.001677806,-0.041161608,-0.050115991
8654,0.017240597,0.001237257,-0.02313298,-0.05160708
8655,0.020629438,0.003202784,0.005468829,-0.025716342
8656,0.000126955,0.003270561,0.020684721,0.016678046
8657,0.017410038,-0.001643257,0.015432019,-0.003045003
8658,0.06078719,-0.002795462,-0.009848728,-0.017650902
8659,0.069089852,-0.006895959,-0.007984865,0.004173227
8660,0.062651053,-0.004252664,0.014550921,0.009256487
8661,0.081628554,-0.005913195,0.015499796,0.017389702
8662,0.092981167,-0.009607031,-0.029808996,0.009324263
8663,0.080611907,-0.001406038,-0.033943381,-0.001350583
8664,0.094506152,0.00201669,-0.024115745,-0.007789379
8665,0.059770539,0.003202784,-0.008493192,-0.0024689
8666,0.012157337,0.006015521,-0.021912998,-0.007314941
8667,-0.020883853,0.008658817,-0.049294826,-0.006874392
8668,-0.033930887,0.017130917,-0.039907739,0.014610854
8669,-0.030033721,0.020926418,-0.028622901,0.017999694
8670,-0.058161095,0.01536872,0.012280397,0.000987717
8671,-0.101877131,0.015978711,0.007400468,-0.017989786
8672,-0.107129835,0.023874708,0.006858253,0.012441996
8673,-0.089846745,0.027975205,0.032071222,0.03036896
8674,-0.080696881,0.022281954,0.054369789,0.016034167
8675,-0.070191473,0.018079791,0.066095173,0.01322143
8676,-0.0654471,0.017435912,0.044372711,-0.007619937
8677,-0.022917157,0.012996532,0.04460993,0.005528762
8678,0.002499143,0.01770702,0.035188954,0.026471794
8679,0.005040773,0.01218321,0.040441658,0.008748161
8680,0.010462916,0.005541084,0.020616943,0.002004369
8681,-0.036980845,0.012250987,-0.023370199,0.006714856
8682,-0.057313882,0.010861563,-0.028012911,0.012950322
8683,-0.033592004,0.005032758,-0.013881448,0.012340331
8684,-0.039353032,-0.00242269,0.006112709,0.007968727
8685,-0.065616541,0.002694458,0.005502718,0.004613776
8686,-0.091880053,-0.001101043,0.016143676,-0.003824436
8687,-0.085271813,-0.005574312,0.025496874,0.014136416
8688,-0.02986428,-0.005642088,0.041526087,0.01996522
8689,0.018935017,-0.011403116,0.03935723,-0.001926686
8690,0.040623594,-0.005879307,-0.004731579,0.004003785
8691,0.071123153,-0.015774719,-0.019540811,-0.007619937
8692,0.067056544,-0.011301451,-0.012254804,0.006477638
8693,0.056890026,-0.006319856,-0.013779783,0.019829668
8694,0.064345472,-0.011470893,-0.031503417,-0.018430335
8695,0.041809686,-0.001033266,-0.042957693,-0.020700859
8696,0.037065312,-0.006150414,-0.045397658,-0.028427415
8697,0.011140685,-0.00730262,-0.040551618,-0.00944991
8698,-0.026136555,-0.002253248,-0.01594864,-0.004773311
8699,-0.018511666,0.001677806,-0.022997428,-0.03384956
8700,-0.019189432,0.001948913,-0.05298866,-0.020870302
8701,-0.052230623,-0.00476099,-0.030486763,-0.028156307
8702,-0.045114059,-0.005235428,-0.002054396,-0.019108104
8703,-0.010039565,-0.007234843,0.020616943,-0.018396448
8704,0.016054504,0.001237257,0.048337653,-0.02344582
8705,0.06417603,-0.000118279,0.029495705,-0.008263816
8706,0.055195604,-0.011199785,0.01668589,-0.009144914
8707,0.035709776,-0.003744338,0.019261409,-0.011313773
8708,0.047231831,-0.004455994,0.013940929,-0.042152215
8709,0.032151494,-0.001507703,0.005434941,-0.061129719
8710,0.03435424,0.000457824,-0.012830907,-0.074312307
8711,0.045706853,0.003677222,-0.011475371,-0.073058434
8712,0.018257249,0.012047657,0.001707217,-0.069567934
8713,-0.014614499,0.003541668,0.01095875,-0.096644767
8714,-0.025797671,0.011064893,0.015228688,-0.065704651
8715,-0.0485029,0.005473307,0.011467076,-0.050692093
8716,-0.0315587,0.002118355,0.018075313,-0.061604157
8717,-0.008175703,0.016283706,0.045762137,-0.012364313
8718,-0.032744791,0.008489375,0.065552965,-0.004942753
8719,-0.026814323,0.011031005,0.044033829,-0.024225254
8720,-0.021561621,0.011031005,0.018143091,0.028200103
8721,0.007243519,0.008658817,0.020040842,0.03992549
8722,0.03350703,0.010692121,0.011704295,0.034876116
8723,0.016223945,0.003168896,0.003028864,0.054633055
8724,0.005210215,0.008658817,-0.004426584,0.029453972
8725,0.000804723,0.008014937,-0.027064035,0.054836385
8726,0.000635281,0.000864485,-0.036586676,0.076016635
8727,-0.023256041,0.000525601,-0.017914167,0.075271092
8728,-0.035625309,-0.004862655,-0.00090219,0.070560604
8729,-0.041216895,0.003846664,-0.023539642,0.053006411
8730,-0.013089521,0.002762235,-0.015474202,0.092520282
8731,0.003685237,-0.012690876,0.011941513,0.093164168
8732,-0.000550813,-0.009742585,0.018176978,0.076186076
8733,0.022323856,-0.011877554,0.036273386,0.058665775
8734,0.037573636,-0.013470309,0.028377388,0.050634224
8735,0.058415003,-0.01448696,0.00333386,0.085979827
8736,0.069767617,-0.018689122,0.015432019,0.063444041
8737,0.083831303,-0.011301451,0.036951151,0.042297676
8738,0.067903757,-0.009064817,0.000487234,0.015593617
8739,0.047401272,-0.006421521,-0.042618811,-0.008365481
8740,0.016901713,-0.003507119,-0.026013495,0.003292128
8741,-0.019019991,-0.004727101,-0.002562722,-0.039373368
8742,-0.01563115,0.002897789,-0.008425415,-0.042287771
8743,-0.0230866,0.001677806,-0.010424831,-0.037272286
8744,-0.025119903,-0.007200954,-0.024386851,-0.046659373
8745,-0.021561621,-0.004828766,-0.025911829,-0.005417191
8746,-0.021731064,-0.006387633,0.026920186,-0.002773896
8747,-0.027492091,-0.002321025,0.032274552,-0.007924932
8748,-0.004956305,0.002525016,-0.002935494,0.003800454
8749,0.033337586,-0.004218775,-0.006764884,0.011493121
8750,0.050790112,-0.001304373,0.00163944,0.003868231
8751,0.061464958,0.001440587,0.005977155,-0.009788794
8752,0.072817571,-0.001270485,-0.010085947,-0.009382133
8753,0.10416434,-0.002253248,-0.03624779,-0.032256804
8754,0.094336703,-0.001406038,-0.057936367,-0.031002933
8755,0.045706853,-0.000321609,-0.036823895,-0.026360221
8756,0.009615707,0.002186132,-0.014830323,-0.050861534
8757,-0.014106173,0.003338338,-0.035705578,-0.044321075
8758,-0.028000418,0.005168311,-0.025674611,-0.025614677
